id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn01977_c0	=	Cytosol_0	kb|g.220339.CDS.1181	alpha-D-Glucose 6-phosphate ketol-isomerase_c0		0		(1)  cpd00079[c0] <=> (1)  cpd00863[c0]	(1)  D-glucose-6-phosphate_c0[c0] <=> (1)  beta-D-Glucose 6-phosphate_c0[c0]	rxn01977		R02739	Glycolysis / Gluconeogenesis|Pentose phosphate pathway	Antibiotic-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GLUCOSE1PMETAB-PWY|GLYCOGEN-BIOSYN|POLYSACCHARIDES-DEG|Polymer-Degradation|Polysaccharides-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUCROSE-DEG|SUCSYN-PWY|SUGAR-NUCLEOTIDES|Starch-Degradation|Sugars-And-Polysaccharides|Trehalose-Degradation
rxn03249_c0	=	Cytosol_0	((kb|g.220339.CDS.571 or kb|g.220339.CDS.368 or kb|g.220339.CDS.2493 or kb|g.220339.CDS.3828 or kb|g.220339.CDS.2492) and kb|g.220339.CDS.368)	(S)-Hydroxyhexanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03122[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03123[c0]	(1)  NAD_c0[c0] + (1)  (S) -Hydroxyhexanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxohexanoyl-CoA_c0[c0]	rxn03249	HACD2	R04748	Fatty acid elongation|Fatty acid degradation	Energy-Metabolism|Fermentation
rxn01278_c0	=	Cytosol_0	kb|g.220339.CDS.1022	D-Gluconate:NADP+ 5-oxidoreductase_c0		3.76		(1)  cpd00006[c0] + (1)  cpd00222[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00781[c0]	(1)  NADP_c0[c0] + (1)  GLCN_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  5-Dehydrogluconate_c0[c0]	rxn01278	5DGLCNR	R01740		Degradation|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn01851_c0	>	Cytosol_0	((kb|g.220339.CDS.2800 or kb|g.220339.CDS.2799) or (kb|g.220339.CDS.1238 or kb|g.220339.CDS.1237 or kb|g.220339.CDS.2006 or kb|g.220339.CDS.3749 or kb|g.220339.CDS.3653 or kb|g.220339.CDS.3017 or kb|g.220339.CDS.159 or kb|g.220339.CDS.1677 or kb|g.220339.CDS.147))	4-aminobutanal:NAD+ 1-oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00434[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00281[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Aminobutanal_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  GABA_c0[c0]	rxn01851	ABUTD	R02549	Arginine and proline metabolism|beta-Alanine metabolism	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PUTDEG-PWY|Putrescine-Degradation
rxn03421_c0	=	Cytosol_0	kb|g.220339.CDS.2168	GTP 7,8-8,9-dihydrolase_c0		0.62		(1)  cpd03519[c0] <=> (1)  cpd03666[c0]	(1)  2,5-Diaminopyrimidine nucleoside triphosphate_c0[c0] <=> (1)  2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl) - amino-4-oxopyrimidine_c0[c0]	rxn03421		R05048	Folate biosynthesis	
rxn08843_c0	=	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)_c0		-325.36		(1)  cpd00001[c0] + (1)  cpd15341[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) _c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ocdca_c0[c0]	rxn08843	LPLIPAL2E180			
rxn00867_c0	>	Cytosol_0	kb|g.220339.CDS.2359	L-Histidine ammonia-lyase_c0		-0.19		(1)  cpd00119[c0] => (1)  cpd00013[c0] + (1)  cpd00581[c0]	(1)  L-Histidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Urocanate_c0[c0]	rxn00867	HISD	R01168	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG
rxn12635_c0	=	Cytosol_0	(kb|g.220339.CDS.3661 or kb|g.220339.CDS.2906 or kb|g.220339.CDS.3864 or kb|g.220339.CDS.1424)	aminopeptidase_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11591[c0] <=> (1)  cpd00033[c0] + (1)  cpd00060[c0]	(1)  H2O_c0[c0] + (1)  Gly-Met_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Methionine_c0[c0]	rxn12635	MEAMP1(gly-met)			
rxn03838_c0	>	Cytosol_0	kb|g.220339.CDS.382	rxn03838_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd03200[c0] => (1)  cpd00108[c0] + (1)  cpd03198[c0]	(1)  H2O_c0[c0] + (1)  Manninotriose_c0[c0] => (1)  Galactose_c0[c0] + (1)  Melibiose_c0[c0]	rxn03838		R05549	Galactose metabolism	
rxn00213_c0	=	Cytosol_0	kb|g.220339.CDS.3128	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0		1.07		(1)  cpd00062[c0] + (1)  cpd00089[c0] <=> (1)  cpd00012[c0] + (1)  cpd00026[c0]	(1)  UTP_c0[c0] + (1)  Glucose-1-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  UDP-glucose_c0[c0]	rxn00213	GALU	R00289	Pentose and glucuronate interconversions|Galactose metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Antibiotic-Biosynthesis|Ascorbate-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Cofactor-Biosynthesis|Degradation|GALACTOSE-DEGRADATION|GLYCOGEN-BIOSYN|Interconversion|PWY3DJ-35471|Polysaccharides-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUCROSE-DEG|SUCSYN-PWY|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides|Vitamin-Biosynthesis
rxn05409_c0	>	Cytosol_0	(kb|g.220339.CDS.2720 and kb|g.220339.CDS.1310)	2-methylpropionyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd00067[c0] + (1)  cpd11492[c0] + (1)  cpd11545[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11546[c0]	(1)  H+_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  isobutyryl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  4-methyl-3-oxo-pentanoyl-ACP_c0[c0]	rxn05409				
rxn02934_c0	=	Cytosol_0	((kb|g.220339.CDS.2525 or kb|g.220339.CDS.2600 or kb|g.220339.CDS.2493 or kb|g.220339.CDS.3541 or kb|g.220339.CDS.2922 or kb|g.220339.CDS.2492) or kb|g.220339.CDS.368)	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase_c0		1.6		(1)  cpd02691[c0] <=> (1)  cpd00001[c0] + (1)  cpd02125[c0]	(1)  2-methyl-3-hydroxy-butyryl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Tiglyl-CoA_c0[c0]	rxn02934	ECOAH9	R04204	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Biosynthesis|Degradation|ILEUDEG-PWY|ISOLEUCINE-DEG|Other-biosynthesis
rxn10131_c0	=	Cytosol_0	(kb|g.220339.CDS.1724 or kb|g.220339.CDS.1521 or kb|g.220339.CDS.396 or kb|g.220339.CDS.3936 or kb|g.220339.CDS.787 or kb|g.220339.CDS.788 or kb|g.220339.CDS.1495 or kb|g.220339.CDS.3409 or kb|g.220339.CDS.1540 or kb|g.220339.CDS.2749 or kb|g.220339.CDS.1523 or kb|g.220339.CDS.3171)	arginine/ornithine antiporter_c0		0		(1)  cpd00051[e0] + (1)  cpd00064[c0] <=> (1)  cpd00051[c0] + (1)  cpd00064[e0]	(1)  L-Arginine_e0[e0] + (1)  Ornithine_c0[c0] <=> (1)  L-Arginine_c0[c0] + (1)  Ornithine_e0[e0]	rxn10131	ARGORNt7			
rxn00743_c0	>	Cytosol_0	(kb|g.220339.CDS.2636 or kb|g.220339.CDS.1156 or kb|g.220339.CDS.3812 or kb|g.220339.CDS.767 or kb|g.220339.CDS.346 or kb|g.220339.CDS.955 or kb|g.220339.CDS.3799 or kb|g.220339.CDS.518 or kb|g.220339.CDS.3814 or kb|g.220339.CDS.1218)	Glycerone phosphate phosphohydrolase (alkaline optimum)_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00095[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00157[c0]	(1)  H2O_c0[c0] + (1)  Glycerone-phosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Glycerone_c0[c0]	rxn00743	ALKP	R01010		
rxn00493_c0	=	Cytosol_0	(kb|g.220339.CDS.2912 and kb|g.220339.CDS.1479)	L-Phenylalanine:2-oxoglutarate aminotransferase_c0		0		(1)  cpd00024[c0] + (1)  cpd00066[c0] <=> (1)  cpd00023[c0] + (1)  cpd00143[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Phenylalanine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  Phenylpyruvate_c0[c0]	rxn00493	ARO9_1	R00694	Phenylalanine metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis|Tropane, piperidine and pyridine alkaloid biosynthesis	ALL-CHORISMATE-PWY|ANAPHENOXI-PWY|AROMATIC-COMPOUNDS-DEGRADATION|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BENZCOA-PWY|Biosynthesis|COMPLETE-ARO-PWY|Degradation|IND-AMINO-ACID-SYN|PHENYLALANINE-DEG|PHENYLALANINE-SYN|PHESYN
rxn08528_c0	=	Cytosol_0	((kb|g.220339.CDS.1106 and (kb|g.220339.CDS.1103 or kb|g.220339.CDS.3745)) or (kb|g.220339.CDS.1103 or kb|g.220339.CDS.3745) or (Unknown and kb|g.220339.CDS.1102 and Unknown and kb|g.220339.CDS.1101 and Unknown and Unknown))	fumarate reductase_c0		-31.4		(1)  cpd00106[c0] + (1)  cpd15353[c0] <=> (1)  cpd00036[c0] + (1)  cpd15352[c0]	(1)  Fumarate_c0[c0] + (1)  2-Demethylmenaquinol 8_c0[c0] <=> (1)  Succinate_c0[c0] + (1)  2-Demethylmenaquinone 8_c0[c0]	rxn08528	FRD3			
rxn01509_c0	=	Cytosol_0	(kb|g.220339.CDS.2286 or kb|g.220339.CDS.1795)	ATP:(d)GMP phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd00296[c0] <=> (1)  cpd00008[c0] + (1)  cpd00295[c0]	(1)  ATP_c0[c0] + (1)  dGMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dGDP_c0[c0]	rxn01509	DGK1	R02090	Purine metabolism	
rxn03240_c0	=	Cytosol_0	(kb|g.220339.CDS.2525 or kb|g.220339.CDS.2600 or kb|g.220339.CDS.2493 or kb|g.220339.CDS.3541 or kb|g.220339.CDS.2922 or kb|g.220339.CDS.2492)	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03113[c0] <=> (1)  cpd00001[c0] + (1)  cpd03126[c0]	(1)  (S) -3-Hydroxyhexadecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Hexadecenoyl-CoA_c0[c0]	rxn03240	ECOAH7	R04738	Fatty acid elongation|Fatty acid degradation	
rxn05414_c0	=	Cytosol_0	(kb|g.220339.CDS.1964 or kb|g.220339.CDS.4083 or kb|g.220339.CDS.1658 or kb|g.220339.CDS.3983 or kb|g.220339.CDS.2652 or kb|g.220339.CDS.565 or kb|g.220339.CDS.364 or kb|g.220339.CDS.294)	6-methyl-3-oxo-heptanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11550[c0] <=> (1)  cpd00006[c0] + (1)  cpd11551[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  6-methyl-3-oxo-heptanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  6-methyl-3-hydroxy-heptanoyl-ACP_c0[c0]	rxn05414				
rxn00789_c0	<	Cytosol_0	(kb|g.220339.CDS.1485 or (Unknown and kb|g.220339.CDS.1486))	1-(5-Phospho-D-ribosyl)-ATP:pyrophosphate phosphoribosyl-transferase_c0		17.21		(1)  cpd00012[c0] + (1)  cpd01775[c0] <= (1)  cpd00002[c0] + (1)  cpd00103[c0]	(1)  PPi_c0[c0] + (1)  Phosphoribosyl-ATP_c0[c0] <= (1)  ATP_c0[c0] + (1)  PRPP_c0[c0]	rxn00789	ATPPRT	R01071	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn05167_c0	>	Cytosol_0	(kb|g.220339.CDS.2044 and kb|g.220339.CDS.2042 and kb|g.220339.CDS.2043)	D-Xylose-ABC transport_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00154[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00154[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Xylose_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Xylose_c0[c0]	rxn05167	XYLabc			
rxn10481_c0	>	Cytosol_0	(kb|g.220339.CDS.3378 or kb|g.220339.CDS.3464 or kb|g.220339.CDS.3878 or kb|g.220339.CDS.234 or kb|g.220339.CDS.129)	Copper transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00058[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00058[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Cu2+_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Cu2+_c0[c0] + (1)  H+_c0[c0]	rxn10481	Cuabc			
rxn00817_c0	=	Cytosol_0	kb|g.220339.CDS.382	alpha-D-Glucoside glucohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd03198[c0] <=> (1)  cpd00027[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  Melibiose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Galactose_c0[c0]	rxn00817	DGGH	R01101	Galactose metabolism	
rxn06077_c0	=	Cytosol_0	(kb|g.220339.CDS.789 or kb|g.220339.CDS.3709)	L-methionine:oxidized-thioredoxin S-oxidoreductase_c0				(1)  cpd00001[c0] + (1)  cpd00060[c0] + (1)  cpd11420[c0] <=> (1)  cpd01914[c0] + (1)  cpd11421[c0]	(1)  H2O_c0[c0] + (1)  L-Methionine_c0[c0] + (1)  trdox_c0[c0] <=> (1)  L-Methionine S-oxide_c0[c0] + (1)  trdrd_c0[c0]	rxn06077	METSR-S1	R02025	Cysteine and methionine metabolism	
rxn01545_c0	=	Cytosol_0	kb|g.220339.CDS.2176	Xanthosine ribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd01217[c0] <=> (1)  cpd00105[c0] + (1)  cpd00309[c0]	(1)  H2O_c0[c0] + (1)  Xanthosine_c0[c0] <=> (1)  D-Ribose_c0[c0] + (1)  XAN_c0[c0]	rxn01545	PNS4	R02143	Purine metabolism	
rxn02895_c0	>	Cytosol_0	(kb|g.220339.CDS.3785 or kb|g.220339.CDS.3786)	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)_c0		-6.35		(1)  cpd00002[c0] + (1)  cpd00033[c0] + (1)  cpd01982[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02394[c0]	(1)  ATP_c0[c0] + (1)  Glycine_c0[c0] + (1)  5-Phosphoribosylamine_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  GAR_c0[c0]	rxn02895	ADE5_7_1	R04144	Purine metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn10216_c0	>	Cytosol_0	kb|g.220339.CDS.2032	isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11435[c0] + (1)  cpd15673[c0] => (1)  cpd00010[c0] + (1)  cpd15679[c0]	(1)  fa1coa_c0[c0] + (1)  1-isotetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10216				
rxn02596_c0	>	Cytosol_0	kb|g.220339.CDS.382	a-galactosidase (stachyose)_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01133[c0] => (1)  cpd00108[c0] + (1)  cpd00382[c0]	(1)  H2O_c0[c0] + (1)  Stachyose_c0[c0] => (1)  Galactose_c0[c0] + (1)  Melitose_c0[c0]	rxn02596	GALS4	R03634	Galactose metabolism	
rxn09211_c0	>	Cytosol_0	kb|g.220339.CDS.712	Phosphatidylserine syntase (n-C18:1)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15420[c0] => (1)  cpd00046[c0] + (1)  cpd00067[c0] + (1)  cpd15558[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-dioctadec-11-enoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (1)  H+_c0[c0] + (1)  phosphatidylserine dioctadec-11-enoyl_c0[c0]	rxn09211	PSSA181			
rxn01115_c0	>	Cytosol_0	kb|g.220339.CDS.1029	6-Phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating)_c0		0.67		(1)  cpd00006[c0] + (1)  cpd00284[c0] => (1)  cpd00005[c0] + (1)  cpd00011[c0] + (1)  cpd00171[c0]	(1)  NADP_c0[c0] + (1)  6-Phospho-D-gluconate_c0[c0] => (1)  NADPH_c0[c0] + (1)  CO2_c0[c0] + (1)  D-Ribulose5-phosphate_c0[c0]	rxn01115	GND	R01528	Pentose phosphate pathway|Glutathione metabolism	Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|OXIDATIVEPENT-PWY|P122-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|Sugars-And-Polysaccharides|Xylose-Degradation
rxn05256_c0	>	Cytosol_0	(kb|g.220339.CDS.2419 and kb|g.220339.CDS.2419)	APSPTi_c0				(1)  cpd00193[c0] + (1)  cpd11421[c0] => (1)  cpd00018[c0] + (1)  cpd00081[c0] + (1)  cpd11420[c0]	(1)  APS_c0[c0] + (1)  trdrd_c0[c0] => (1)  AMP_c0[c0] + (1)  Sulfite_c0[c0] + (1)  trdox_c0[c0]	rxn05256	APSPTi	R07176		
rxn05405_c0	=	Cytosol_0	(kb|g.220339.CDS.1964 or kb|g.220339.CDS.4083 or kb|g.220339.CDS.1658 or kb|g.220339.CDS.3983 or kb|g.220339.CDS.2652 or kb|g.220339.CDS.565 or kb|g.220339.CDS.364 or kb|g.220339.CDS.294)	15-methyl-3-oxo-hexa-decanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11541[c0] <=> (1)  cpd00006[c0] + (1)  cpd11542[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  15-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  15-methyl-3-hydroxy-hexa-decanoyl-ACP_c0[c0]	rxn05405				
rxn04724_c0	>	Cytosol_0	(kb|g.220339.CDS.3622 or kb|g.220339.CDS.198)	salicylate,NADH:oxygen oxidoreductase_c0		-95.93		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd09791[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00011[c0] + (1)  cpd01871[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  3-Methylsalicylate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  CO2_c0[c0] + (1)  3-Methylcatechol_c0[c0]	rxn04724		R06915	Naphthalene degradation	
rxn03951_c0	=	Cytosol_0	kb|g.220339.CDS.1008	NAD-dependent threonine 4-phosphate dehydrogenase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03607[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd04539[c0]	(1)  NAD_c0[c0] + (1)  4-(Phosphonooxy) -threonine_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Amino-3-oxo-4-phosphonooxybutyrate_c0[c0]	rxn03951	THPDH	R05681	Vitamin B6 metabolism	
rxn05327_c0	<	Cytosol_0	(kb|g.220339.CDS.3402 or kb|g.220339.CDS.2309)	Decanoyl-[acyl-carrier protein]:malonyl-CoA_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11474[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11475[c0]	(1)  NAD_c0[c0] + (1)  Decanoyl-ACP_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  (2E) -Decenoyl-[acp]_c0[c0]	rxn05327	DEMAT4	R04961	Fatty acid biosynthesis	
rxn10344_c0	>	Cytosol_0	(kb|g.220339.CDS.3378 or kb|g.220339.CDS.3464 or kb|g.220339.CDS.3878 or kb|g.220339.CDS.129)	Lead (Pb+2) ABC transporter_c0		-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd04097[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd04097[e0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Pb_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Pb_e0[e0]	rxn10344				
rxn05404_c0	>	Cytosol_0	(kb|g.220339.CDS.2720 and kb|g.220339.CDS.1310)	13-methyl-tetra-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd00067[c0] + (1)  cpd11492[c0] + (1)  cpd11540[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11541[c0]	(1)  H+_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  15-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0]	rxn05404				
rxn08798_c0	>	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15330[c0] => (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08798	LPLIPAL1A141pp			
rxn08797_c0	=	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15331[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd03847[c0]	(1)  H2O_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Myristic acid_c0[c0]	rxn08797	LPLIPAL1A140pp			
rxn08550_c0	>	Cytosol_0	(kb|g.220339.CDS.666 and kb|g.220339.CDS.2721)	glycerol-3-phosphate acyltransferase (C16:1)_c0				(1)  cpd00080[c0] + (1)  cpd15239[c0] => (1)  cpd11493[c0] + (1)  cpd15326[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Hexadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08550	G3PAT161			
rxn02144_c0	>	Cytosol_0	(kb|g.220339.CDS.2009 or kb|g.220339.CDS.2228)	4-Carboxymethylbut-3-en-4-olide enol-lactonohydrolase_c0		-13.44		(1)  cpd00001[c0] + (1)  cpd02255[c0] => (1)  cpd00067[c0] + (1)  cpd00630[c0]	(1)  H2O_c0[c0] + (1)  3-oxoadipate-enol-lactone_c0[c0] => (1)  H+_c0[c0] + (1)  3-Oxoadipate_c0[c0]	rxn02144	OXOAEL	R02991	Benzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|CATECHOL-ORTHO-CLEAVAGE-PWY|Catechol-Degradation|Degradation|MANDELATE-DEG|PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY|Protocatechuate-Degradation|TOLUENE-DEG
rxn10336_c0	=	Cytosol_0	kb|g.220339.CDS.1225	stearoyl-cardiolipin synthase_c0		0		(2)  cpd15540[c0] <=> (1)  cpd00100[c0] + (1)  cpd15793[c0]	(2)  Phosphatidylglycerol dioctadecanoyl_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Stearoylcardiolipin (B. subtilis) _c0[c0]	rxn10336				
